timestamp_utc,episode_id,region_label,event_type,tier,tool,source_node,target_node,uci,threat_analysis,justification,cp_loss,move_score,stockfish_eval_cp_white,exception_type,traceback
2026-04-26T03:53:48.425110+00:00,1d54ba61-4e45-4531-8f19-b59df9d5535c,ap-south-prod,successful_migration,defender,migrate_workload,us-east/az-a/rack-4/pod-2,us-east/az-a/rack-4/pod-4,d2d4,Fallback: orchestrator-selected random legal migration.,Swarm failed to produce a legal candidate; keeping the engagement live.,0,0.5,0,,
2026-04-26T03:59:33.921888+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,successful_migration,defender,migrate_workload,us-east/az-a/rack-4/pod-2,us-east/az-a/rack-4/pod-4,d2d4,Fallback: orchestrator-selected random legal migration.,Swarm failed to produce a legal candidate; keeping the engagement live.,0,0.5,0,,
2026-04-26T04:00:07.535654+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,successful_migration,adversary,migrate_workload,eu-west/az-b/rack-1/pod-3,eu-west/az-b/rack-1/pod-1,e7e5,Fallback: orchestrator-selected random legal migration.,Swarm failed to produce a legal candidate; keeping the engagement live.,0,0.5,0,,
2026-04-26T04:00:14.652800+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,successful_migration,defender,migrate_workload,us-east/az-a/rack-3/pod-2,us-east/az-a/rack-3/pod-4,c2c4,Fallback: orchestrator-selected random legal migration.,Swarm failed to produce a legal candidate; keeping the engagement live.,0,0.5,0,,
2026-04-26T04:00:43.514750+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,compliance_penalty,adversary,migrate_workload,,,"{'region': 'us-east', 'zone': 'az-b', 'rack': 'rack-4', 'pod': 'noise_pod_a6f'}->{'region': 'eu-west', 'zone': 'az-b', 'rack': 'noise_rack_UR4', 'pod': 'pod-2'}",Moving the Malicious Beacon to a different region and zone can help reduce its impact and prevent further lateral movement within the us-east region.,Isolate and contain the adversary's Malicious Beacon by moving it to a less critical location.,,,,ValueError,"Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1124, in _apply_migration_unsafe
    src_sq = node_to_square(source_node)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 368, in node_to_square
    pod = _normalise_axis_value(core_node.get(""pod""), axis=""pod"", choices=PODS)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 349, in _normalise_axis_value
    raise ValueError(f""invalid {axis} '{value}'; expected one of {choices}"")
ValueError: invalid pod 'noise_pod_a6f'; expected one of ['pod-1', 'pod-2', 'pod-3', 'pod-4']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1076, in _apply_migration
    return self._apply_migration_unsafe(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        promotion_role=promotion_role,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1127, in _apply_migration_unsafe
    return self._handle_illegal_migration(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        acting_tier, threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        attempted_uci=f""{source_node!r}->{target_node!r}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        reason=f""Invalid node coordinate: {parse_err}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 957, in _handle_illegal_migration
    self._record_tool_call(
    ~~~~~~~~~~~~~~~~~~~~~~^
        ""migrate_workload"",
        ^^^^^^^^^^^^^^^^^^^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        clean=False, uci_move=attempted_uci,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1318, in _record_tool_call
    tq_score = self._evaluate_thought_quality(
        tier, tool_name,
        threat_analysis, candidate_migrations, justification,
        uci_move=uci_move,
    )
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1369, in _evaluate_thought_quality
    target_canon = _uci_to_migration_str(uci_move).lower()
                   ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 407, in _uci_to_migration_str
    src = _uci_to_node(uci[0:2])
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 390, in _uci_to_node
    return square_to_node(chess.parse_square(uci_square))
                          ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\venv\Lib\site-packages\chess\__init__.py"", line 248, in parse_square
    return SQUARE_NAMES.index(name)
           ~~~~~~~~~~~~~~~~~~^^^^^^
ValueError: ""{'"" is not in list
"
2026-04-26T04:01:03.318638+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,compliance_penalty,adversary,migrate_workload,,,"{'region': 'us-east', 'zone': 'az-b', 'rack': 'rack-4', 'pod': 'noise_pod_a6f'}->{'region': 'eu-west', 'zone': 'az-b', 'rack': 'noise_rack_UR4', 'pod': 'pod-2'}",Moving the Malicious Beacon to a different region and zone can help reduce its impact and prevent further lateral movement within the us-east region.,Isolate and contain the adversary's Malicious Beacon by moving it to a less critical location.,,,,ValueError,"Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1124, in _apply_migration_unsafe
    src_sq = node_to_square(source_node)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 368, in node_to_square
    pod = _normalise_axis_value(core_node.get(""pod""), axis=""pod"", choices=PODS)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 349, in _normalise_axis_value
    raise ValueError(f""invalid {axis} '{value}'; expected one of {choices}"")
ValueError: invalid pod 'noise_pod_a6f'; expected one of ['pod-1', 'pod-2', 'pod-3', 'pod-4']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1076, in _apply_migration
    return self._apply_migration_unsafe(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        promotion_role=promotion_role,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1127, in _apply_migration_unsafe
    return self._handle_illegal_migration(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        acting_tier, threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        attempted_uci=f""{source_node!r}->{target_node!r}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        reason=f""Invalid node coordinate: {parse_err}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 957, in _handle_illegal_migration
    self._record_tool_call(
    ~~~~~~~~~~~~~~~~~~~~~~^
        ""migrate_workload"",
        ^^^^^^^^^^^^^^^^^^^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        clean=False, uci_move=attempted_uci,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1318, in _record_tool_call
    tq_score = self._evaluate_thought_quality(
        tier, tool_name,
        threat_analysis, candidate_migrations, justification,
        uci_move=uci_move,
    )
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1369, in _evaluate_thought_quality
    target_canon = _uci_to_migration_str(uci_move).lower()
                   ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 407, in _uci_to_migration_str
    src = _uci_to_node(uci[0:2])
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 390, in _uci_to_node
    return square_to_node(chess.parse_square(uci_square))
                          ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\venv\Lib\site-packages\chess\__init__.py"", line 248, in parse_square
    return SQUARE_NAMES.index(name)
           ~~~~~~~~~~~~~~~~~~^^^^^^
ValueError: ""{'"" is not in list
"
2026-04-26T04:01:36.602040+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,compliance_penalty,adversary,migrate_workload,,,"{'region': 'us-east', 'zone': 'az-b', 'rack': 'rack-4', 'pod': 'noise_pod_a6f'}->{'region': 'eu-west', 'zone': 'az-b', 'rack': 'noise_rack_UR4', 'pod': 'pod-2'}",Moving the Malicious Beacon to a different region and zone can help reduce its impact and prevent further lateral movement within the us-east region.,Isolate and contain the adversary's Malicious Beacon by moving it to a less critical location.,,,,ValueError,"Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1124, in _apply_migration_unsafe
    src_sq = node_to_square(source_node)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 368, in node_to_square
    pod = _normalise_axis_value(core_node.get(""pod""), axis=""pod"", choices=PODS)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 349, in _normalise_axis_value
    raise ValueError(f""invalid {axis} '{value}'; expected one of {choices}"")
ValueError: invalid pod 'noise_pod_a6f'; expected one of ['pod-1', 'pod-2', 'pod-3', 'pod-4']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1076, in _apply_migration
    return self._apply_migration_unsafe(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        promotion_role=promotion_role,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1127, in _apply_migration_unsafe
    return self._handle_illegal_migration(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        acting_tier, threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        attempted_uci=f""{source_node!r}->{target_node!r}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        reason=f""Invalid node coordinate: {parse_err}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 957, in _handle_illegal_migration
    self._record_tool_call(
    ~~~~~~~~~~~~~~~~~~~~~~^
        ""migrate_workload"",
        ^^^^^^^^^^^^^^^^^^^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        clean=False, uci_move=attempted_uci,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1318, in _record_tool_call
    tq_score = self._evaluate_thought_quality(
        tier, tool_name,
        threat_analysis, candidate_migrations, justification,
        uci_move=uci_move,
    )
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1369, in _evaluate_thought_quality
    target_canon = _uci_to_migration_str(uci_move).lower()
                   ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 407, in _uci_to_migration_str
    src = _uci_to_node(uci[0:2])
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 390, in _uci_to_node
    return square_to_node(chess.parse_square(uci_square))
                          ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\venv\Lib\site-packages\chess\__init__.py"", line 248, in parse_square
    return SQUARE_NAMES.index(name)
           ~~~~~~~~~~~~~~~~~~^^^^^^
ValueError: ""{'"" is not in list
"
2026-04-26T04:02:10.197669+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,compliance_penalty,adversary,migrate_workload,,,"{'region': 'us-east', 'zone': 'az-b', 'rack': 'rack-4', 'pod': 'noise_pod_a6f'}->{'region': 'eu-west', 'zone': 'az-b', 'rack': 'noise_rack_UR4', 'pod': 'pod-2'}",Moving the Malicious Beacon to a different region and zone can help reduce its impact and prevent further lateral movement within the us-east region.,Isolate and contain the adversary's Malicious Beacon by moving it to a less critical location.,,,,ValueError,"Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1124, in _apply_migration_unsafe
    src_sq = node_to_square(source_node)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 368, in node_to_square
    pod = _normalise_axis_value(core_node.get(""pod""), axis=""pod"", choices=PODS)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 349, in _normalise_axis_value
    raise ValueError(f""invalid {axis} '{value}'; expected one of {choices}"")
ValueError: invalid pod 'noise_pod_a6f'; expected one of ['pod-1', 'pod-2', 'pod-3', 'pod-4']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1076, in _apply_migration
    return self._apply_migration_unsafe(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        promotion_role=promotion_role,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1127, in _apply_migration_unsafe
    return self._handle_illegal_migration(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        acting_tier, threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        attempted_uci=f""{source_node!r}->{target_node!r}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        reason=f""Invalid node coordinate: {parse_err}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 957, in _handle_illegal_migration
    self._record_tool_call(
    ~~~~~~~~~~~~~~~~~~~~~~^
        ""migrate_workload"",
        ^^^^^^^^^^^^^^^^^^^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        clean=False, uci_move=attempted_uci,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1318, in _record_tool_call
    tq_score = self._evaluate_thought_quality(
        tier, tool_name,
        threat_analysis, candidate_migrations, justification,
        uci_move=uci_move,
    )
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1369, in _evaluate_thought_quality
    target_canon = _uci_to_migration_str(uci_move).lower()
                   ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 407, in _uci_to_migration_str
    src = _uci_to_node(uci[0:2])
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 390, in _uci_to_node
    return square_to_node(chess.parse_square(uci_square))
                          ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\venv\Lib\site-packages\chess\__init__.py"", line 248, in parse_square
    return SQUARE_NAMES.index(name)
           ~~~~~~~~~~~~~~~~~~^^^^^^
ValueError: ""{'"" is not in list
"
2026-04-26T04:02:45.988417+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,compliance_penalty,adversary,migrate_workload,,,"{'region': 'us-east', 'zone': 'az-b', 'rack': 'rack-4', 'pod': 'noise_pod_a6f'}->{'region': 'eu-west', 'zone': 'az-b', 'rack': 'noise_rack_UR4', 'pod': 'pod-2'}",Moving the Malicious Beacon to a different region and zone can help reduce its impact and prevent further lateral movement within the us-east region.,Isolate and contain the adversary's Malicious Beacon by moving it to a less critical location.,,,,ValueError,"Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1124, in _apply_migration_unsafe
    src_sq = node_to_square(source_node)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 368, in node_to_square
    pod = _normalise_axis_value(core_node.get(""pod""), axis=""pod"", choices=PODS)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 349, in _normalise_axis_value
    raise ValueError(f""invalid {axis} '{value}'; expected one of {choices}"")
ValueError: invalid pod 'noise_pod_a6f'; expected one of ['pod-1', 'pod-2', 'pod-3', 'pod-4']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1076, in _apply_migration
    return self._apply_migration_unsafe(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        promotion_role=promotion_role,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1127, in _apply_migration_unsafe
    return self._handle_illegal_migration(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        acting_tier, threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        attempted_uci=f""{source_node!r}->{target_node!r}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        reason=f""Invalid node coordinate: {parse_err}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 957, in _handle_illegal_migration
    self._record_tool_call(
    ~~~~~~~~~~~~~~~~~~~~~~^
        ""migrate_workload"",
        ^^^^^^^^^^^^^^^^^^^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        clean=False, uci_move=attempted_uci,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1318, in _record_tool_call
    tq_score = self._evaluate_thought_quality(
        tier, tool_name,
        threat_analysis, candidate_migrations, justification,
        uci_move=uci_move,
    )
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1369, in _evaluate_thought_quality
    target_canon = _uci_to_migration_str(uci_move).lower()
                   ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 407, in _uci_to_migration_str
    src = _uci_to_node(uci[0:2])
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 390, in _uci_to_node
    return square_to_node(chess.parse_square(uci_square))
                          ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\venv\Lib\site-packages\chess\__init__.py"", line 248, in parse_square
    return SQUARE_NAMES.index(name)
           ~~~~~~~~~~~~~~~~~~^^^^^^
ValueError: ""{'"" is not in list
"
2026-04-26T04:03:25.512093+00:00,e90c891b-54e0-4cd6-b955-46df00ee3b4b,ap-south-prod,compliance_penalty,adversary,migrate_workload,,,"{'region': 'us-east', 'zone': 'az-b', 'rack': 'rack-4', 'pod': 'noise_pod_a6f'}->{'region': 'eu-west', 'zone': 'az-b', 'rack': 'noise_rack_UR4', 'pod': 'pod-2'}",Moving the Malicious Beacon to a different region and zone can help reduce its impact and prevent further lateral movement within the us-east region.,Isolate and contain the adversary's Malicious Beacon by moving it to a less critical location.,,,,ValueError,"Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1124, in _apply_migration_unsafe
    src_sq = node_to_square(source_node)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 368, in node_to_square
    pod = _normalise_axis_value(core_node.get(""pod""), axis=""pod"", choices=PODS)
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 349, in _normalise_axis_value
    raise ValueError(f""invalid {axis} '{value}'; expected one of {choices}"")
ValueError: invalid pod 'noise_pod_a6f'; expected one of ['pod-1', 'pod-2', 'pod-3', 'pod-4']

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1076, in _apply_migration
    return self._apply_migration_unsafe(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        promotion_role=promotion_role,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1127, in _apply_migration_unsafe
    return self._handle_illegal_migration(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        acting_tier, threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        attempted_uci=f""{source_node!r}->{target_node!r}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        reason=f""Invalid node coordinate: {parse_err}"",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 957, in _handle_illegal_migration
    self._record_tool_call(
    ~~~~~~~~~~~~~~~~~~~~~~^
        ""migrate_workload"",
        ^^^^^^^^^^^^^^^^^^^
        threat_analysis, candidate_migrations, justification,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        clean=False, uci_move=attempted_uci,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1318, in _record_tool_call
    tq_score = self._evaluate_thought_quality(
        tier, tool_name,
        threat_analysis, candidate_migrations, justification,
        uci_move=uci_move,
    )
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 1369, in _evaluate_thought_quality
    target_canon = _uci_to_migration_str(uci_move).lower()
                   ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 407, in _uci_to_migration_str
    src = _uci_to_node(uci[0:2])
  File ""C:\Users\harsh\Documents\OpenEnv\Datacenter-workload_migration\server\datacenter_env.py"", line 390, in _uci_to_node
    return square_to_node(chess.parse_square(uci_square))
                          ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File ""C:\Users\harsh\Documents\OpenEnv\venv\Lib\site-packages\chess\__init__.py"", line 248, in parse_square
    return SQUARE_NAMES.index(name)
           ~~~~~~~~~~~~~~~~~~^^^^^^
ValueError: ""{'"" is not in list
"
